t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
26.2300,1334.550439,-0.653482,-0.673851,39.6623,41.4801,50.2473,-0.659037,0.000000,75.387824,4
26.2400,1334.957152,-0.253700,-0.177257,40.6422,41.2726,46.1902,-0.232852,0.000000,75.477576,4
26.2500,1335.372031,0.180947,0.219073,43.3892,42.9730,35.6635,0.191345,0.000000,75.429301,4
26.2600,1335.823668,0.583553,0.566983,44.8270,39.9545,34.7680,0.579034,0.000000,75.376018,4
26.2700,1336.244189,1.013006,0.935725,40.5395,44.0284,40.4061,0.991929,0.000000,75.318935,4
26.2800,1336.651666,1.423789,1.405651,40.5554,39.3217,51.0192,1.418842,0.000000,75.391807,4
26.2900,1337.043374,1.844832,1.898433,38.9424,44.4629,46.0644,1.859450,0.000000,75.452584,4
26.3000,1337.465158,2.267404,2.320731,44.8900,39.5737,39.3677,2.281948,0.000000,75.450901,4
26.3100,1337.910423,2.677354,2.673643,43.1442,43.8198,32.6261,2.676342,0.000000,75.382752,4
26.3200,1338.338850,3.111536,3.031029,43.2122,40.8397,40.8312,3.089580,0.000000,75.319731,4
26.3300,1338.753912,-2.770536,-2.788227,39.0570,42.1320,48.8113,-2.775361,0.000000,75.386501,4
26.3400,1339.138499,-2.331064,-2.302533,40.0383,42.7157,48.1006,-2.323283,0.000000,75.432701,4
26.3500,1339.565369,-1.930911,-1.852865,43.4736,40.2196,40.5189,-1.909626,0.000000,75.474569,4
26.3600,1339.995239,-1.497039,-1.505995,43.4012,44.1412,32.2959,-1.499482,0.000000,75.378216,4
26.3700,1340.439341,-1.088998,-1.146548,43.8719,39.1704,39.8293,-1.104693,0.000000,75.341818,4
26.3800,1340.843999,-0.667759,-0.712786,38.3053,44.3346,46.0851,-0.680039,0.000000,75.355652,4
26.3900,1341.238166,-0.247721,-0.220395,40.8707,39.4598,50.4582,-0.240269,0.000000,75.436399,4
26.4000,1341.648842,0.161659,0.237175,41.0494,43.4594,40.2845,0.182254,0.000000,75.468965,4
26.4100,1342.080000,0.590940,0.596251,45.1866,40.6364,34.4318,0.592388,0.000000,75.397938,4
26.4200,1342.525615,0.993676,0.949335,42.5249,42.1760,36.5000,0.981583,0.000000,75.348063,4
26.4300,1342.932396,1.427703,1.359163,40.4009,42.1182,45.9926,1.409010,0.000000,75.335398,4
26.4400,1343.335963,1.829615,1.859170,39.5637,40.8635,50.4424,1.837675,0.000000,75.436085,4
26.4500,1343.732187,2.263873,2.319165,41.2564,43.5359,42.2478,2.278953,0.000000,75.452123,4
26.4600,1344.174495,2.670103,2.707610,45.2589,39.7233,35.9903,2.680332,0.000000,75.430893,4
26.4700,1344.609507,3.098105,3.046281,42.3567,44.4575,34.3816,3.083971,0.000000,75.337409,4
26.4800,1345.034904,-2.769102,-2.829583,42.1933,39.3135,46.2601,-2.785597,0.000000,75.345591,4
26.4900,1345.430696,-2.353146,-2.343419,37.8672,44.2742,48.6723,-2.350493,0.000000,75.411882,4
26.5000,1345.830106,-1.924909,-1.870566,42.5628,40.0593,45.6312,-1.910088,0.000000,75.457950,4
26.5100,1346.264586,-1.521326,-1.467462,43.0067,42.7740,35.1667,-1.506636,0.000000,75.442872,4
26.5200,1346.697318,-1.085736,-1.135479,44.2230,41.6976,34.7228,-1.099302,0.000000,75.343160,4
26.5300,1347.131336,-0.686962,-0.737484,41.1875,40.8573,43.3171,-0.700740,0.000000,75.350018,4
26.5400,1347.519571,-0.253268,-0.275470,38.6016,43.3046,48.6062,-0.259323,0.000000,75.382406,4
26.5500,1347.924948,0.150874,0.216505,41.4998,39.6236,47.2495,0.168773,0.000000,75.469985,4
26.5600,1348.340567,0.575770,0.623083,42.2965,43.9874,35.7320,0.588673,0.000000,75.436858,4
26.5700,1348.785099,0.990212,0.968716,45.3066,39.4616,35.1880,0.984349,0.000000,75.372746,4
26.5800,1349.213273,1.405498,1.342354,40.5077,43.8019,39.9198,1.388277,0.000000,75.331898,4
26.5900,1349.614748,1.830147,1.797883,40.5249,40.1568,49.9795,1.821347,0.000000,75.376705,4
26.6000,1350.014298,2.238143,2.295792,39.3353,43.0511,46.9944,2.253865,0.000000,75.458328,4
26.6100,1350.427000,2.670607,2.717259,43.8354,41.3330,38.9949,2.683330,0.000000,75.442613,4
26.6200,1350.875758,3.073603,3.078580,44.0481,41.7416,33.9847,3.074960,0.000000,75.394526,4
26.6300,1351.300833,-2.773870,-2.850571,42.1690,42.7921,39.1682,-2.794788,0.000000,75.319862,4
26.6400,1351.717873,-2.371051,-2.395037,40.2761,40.2089,49.1244,-2.377593,0.000000,75.382785,4
26.6500,1352.103972,-1.939608,-1.909399,38.8910,44.0542,47.2398,-1.931369,0.000000,75.431703,4
26.6600,1352.523935,-1.529679,-1.462553,43.8980,39.2458,41.5502,-1.511372,0.000000,75.466440,4
26.6700,1352.957244,-1.110509,-1.102977,42.7589,44.2204,32.5198,-1.108454,0.000000,75.393875,4
26.6800,1353.392961,-0.688761,-0.753144,43.9697,39.5713,39.0178,-0.706320,0.000000,75.334601,4
26.6900,1353.807159,-0.282681,-0.319485,38.8174,43.0842,45.8584,-0.292718,0.000000,75.364109,4
26.7000,1354.194128,0.148552,0.160758,40.1032,41.0534,49.3738,0.151881,0.000000,75.419343,4
26.7100,1354.608907,0.548875,0.626504,41.6933,41.4436,42.0702,0.570047,0.000000,75.474541,4
26.7200,1355.033002,0.981634,0.990869,43.8752,42.6577,33.8766,0.984153,0.000000,75.399301,4
26.7300,1355.480027,1.384856,1.344278,43.7570,40.2243,37.1916,1.373789,0.000000,75.354562,4
26.7400,1355.889704,1.813203,1.749650,39.5992,43.6642,44.2406,1.795871,0.000000,75.336639,4
26.7500,1356.291297,2.224242,2.238401,40.4214,39.7357,50.7962,2.228103,0.000000,75.422962,4
26.7600,1356.691220,2.645748,2.708134,40.3967,43.9843,42.6443,2.662763,0.000000,75.458385,4
26.7700,1357.123491,3.065680,3.096204,45.2320,39.8468,36.5322,3.074005,0.000000,75.425178,4
26.7800,1357.565406,-2.804774,-2.838635,42.5168,43.5654,34.5204,-2.814009,0.000000,75.355411,4
26.7900,1357.983986,-2.376179,-2.446199,41.8586,40.6284,44.5437,-2.395275,0.000000,75.333773,4
26.8000,1358.388149,-1.972160,-1.961762,38.6851,42.3002,49.2246,-1.969324,0.000000,75.414615,4
26.8100,1358.779699,-1.537975,-1.492114,41.1653,42.0547,44.9520,-1.525468,0.000000,75.447153,4
26.8200,1359.213932,-1.137749,-1.080700,43.8478,40.5309,37.0597,-1.122190,0.000000,75.450181,4
26.8300,1359.643956,-0.706251,-0.744150,42.9999,43.4924,33.4899,-0.716587,0.000000,75.351531,4
26.8400,1360.076876,-0.300572,-0.357498,42.3927,39.3448,43.0980,-0.316097,0.000000,75.345488,4
26.8500,1360.471762,0.120384,0.101730,37.9716,43.9984,47.4930,0.115297,0.000000,75.383426,4
26.8600,1360.869197,0.538189,0.585161,41.5927,39.5081,47.7427,0.551000,0.000000,75.452945,4
26.8700,1361.289369,0.947564,1.008503,41.9967,43.2705,37.0840,0.964184,0.000000,75.451624,4
26.8800,1361.723636,1.375592,1.352401,44.8327,40.7171,34.6071,1.369268,0.000000,75.369891,4
26.8900,1362.160748,1.779084,1.727320,41.5194,42.0352,39.9451,1.764967,0.000000,75.344408,4
26.9000,1362.558774,2.211221,2.168560,39.7176,42.1421,48.0515,2.199586,0.000000,75.362836,4
26.9100,1362.962138,2.615261,2.666325,40.2507,40.9138,48.4834,2.629187,0.000000,75.455404,4
26.9200,1363.369654,3.046125,3.096431,42.2914,43.2184,38.9057,3.059845,0.000000,75.444061,4
26.9300,1363.814734,-2.829111,-2.821695,44.9843,40.0270,35.1467,-2.827088,0.000000,75.400206,4
26.9400,1364.243777,-2.404037,-2.466750,41.4752,43.8246,37.5855,-2.421140,0.000000,75.330454,4
26.9500,1364.657159,-1.989229,-2.029508,41.0183,39.6229,48.3698,-2.000214,0.000000,75.367281,4
26.9600,1365.050422,-1.574017,-1.540134,38.4474,43.7021,47.4702,-1.564776,0.000000,75.435131,4
26.9700,1365.457928,-1.149827,-1.095255,43.2294,40.0987,41.9679,-1.134943,0.000000,75.454375,4
26.9800,1365.896083,-0.745702,-0.719979,43.1399,42.5012,33.8660,-0.738687,0.000000,75.414243,4
26.9900,1366.324222,-0.314341,-0.378763,43.1844,41.5114,37.0567,-0.331911,0.000000,75.331078,4
27.0000,1366.746311,0.084957,0.046724,40.2384,40.7805,45.9139,0.074529,0.000000,75.364896,4
27.0100,1367.131557,0.515859,0.519950,38.7753,43.1197,48.0820,0.516975,0.000000,75.407877,4
27.0200,1367.542923,0.920596,0.988875,42.4121,39.6340,44.0866,0.939218,0.000000,75.469514,4
27.0300,1367.966546,1.343289,1.369237,42.6887,43.8201,34.0327,1.350366,0.000000,75.414185,4
27.0400,1368.407618,1.759080,1.716277,44.5294,39.6383,36.9302,1.747407,0.000000,75.353397,4
27.0500,1368.827565,2.172360,2.119053,39.7005,43.4614,43.0591,2.157822,0.000000,75.345002,4
27.0600,1369.222892,2.597850,2.590785,40.2887,40.5084,49.9858,2.595923,0.000000,75.401211,4
27.0700,1369.628433,3.005084,3.072303,40.4560,42.5387,44.3835,3.023417,0.000000,75.465704,4
27.0800,1370.048823,-2.847744,-2.817874,44.0585,41.6023,36.4619,-2.839598,0.000000,75.423185,4
27.0900,1370.495340,-2.443501,-2.463032,43.6174,41.3621,35.2292,-2.448828,0.000000,75.372163,4
27.1000,1370.912214,-2.012862,-2.083391,40.9649,42.6768,41.9485,-2.032097,0.000000,75.328650,4
27.1100,1371.319508,-1.608078,-1.611206,39.9129,40.1670,49.6800,-1.608931,0.000000,75.404113,4
27.1200,1371.709976,-1.182098,-1.135896,39.6135,43.5420,44.8744,-1.169498,0.000000,75.445456,4
27.1300,1372.134719,-0.771472,-0.719801,44.2240,39.4449,38.6896,-0.757380,0.000000,75.448272,4
27.1400,1372.569317,-0.355880,-0.370333,42.5166,43.6097,33.1591,-0.359822,0.000000,75.373394,4
27.1500,1372.995773,0.065128,-0.002244,42.7417,39.8572,41.3886,0.046754,0.000000,75.333759,4
27.1600,1373.402557,0.469792,0.452870,38.5740,42.5789,47.3232,0.465177,0.000000,75.385667,4
27.1700,1373.790559,0.899702,0.928600,40.4480,41.3434,47.3489,0.907583,0.000000,75.433437,4
27.1800,1374.212717,1.300246,1.368255,42.6164,41.0413,39.6392,1.318794,0.000000,75.463097,4
27.1900,1374.640143,1.730955,1.719088,43.5394,42.9004,33.6084,1.727719,0.000000,75.377894,4
27.2000,1375.080312,2.136200,2.086288,43.0707,39.9989,39.7965,2.122588,0.000000,75.348343,4
27.2100,1375.483586,2.560843,2.517576,38.9244,43.6472,46.0011,2.549043,0.000000,75.358228,4
27.2200,1375.882666,2.975157,3.005591,40.8125,39.8344,49.4205,2.983457,0.000000,75.437724,4
27.2300,1376.291628,-2.891529,-2.829245,41.2293,43.4803,40.1131,-2.874543,0.000000,75.456083,4
27.2400,1376.724995,-2.469444,-2.462230,44.9203,40.2730,35.4147,-2.467477,0.000000,75.400810,4
27.2500,1377.163175,-2.060560,-2.104144,41.9827,42.7107,36.8804,-2.072446,0.000000,75.348976,4
27.2600,1377.571481,-1.633319,-1.689941,40.6781,41.1117,46.0224,-1.648762,0.000000,75.347947,4
27.2700,1377.972370,-1.229986,-1.201678,39.1514,41.5225,48.6871,-1.222265,0.000000,75.432612,4
27.2800,1378.369359,-0.800726,-0.751059,41.4477,42.2572,42.0872,-0.787180,0.000000,75.447671,4
27.2900,1378.805529,-0.398447,-0.363253,44.1134,40.1597,35.8749,-0.388849,0.000000,75.428043,4
27.3000,1379.233918,0.026925,-0.021457,42.2057,43.3153,34.9787,0.013730,0.000000,75.342623,4
27.3100,1379.656223,0.435753,0.383294,41.6091,39.4315,45.0294,0.421446,0.000000,75.351952,4
27.3200,1380.049654,0.851609,0.854746,38.0949,43.5555,47.5621,0.852464,0.000000,75.405206,4
27.3300,1380.449184,1.272154,1.321805,42.0558,39.9228,45.2519,1.285695,0.000000,75.452844,4
27.3400,1380.876861,1.678243,1.725574,42.5938,42.6538,35.8527,1.691152,0.000000,75.437484,4
27.3500,1381.308418,2.107535,2.067385,44.0277,41.3051,35.3687,2.096585,0.000000,75.353406,4
27.3600,1381.739436,2.510053,2.462315,41.1328,41.3192,42.5318,2.497033,0.000000,75.351698,4
27.3700,1382.132420,2.940455,2.918137,39.1773,42.6723,48.0941,2.934368,0.000000,75.382290,4
27.3800,1382.537755,-2.936883,-2.879294,41.1443,40.3167,46.7301,-2.921176,0.000000,75.460878,4
27.3900,1382.952211,-2.511789,-2.468946,42.3685,43.3324,36.8450,-2.500104,0.000000,75.434285,4
27.4000,1383.393638,-2.099848,-2.113849,44.6448,39.8769,35.6062,-2.103666,0.000000,75.380016,4
27.4100,1383.818614,-1.682824,-1.740652,40.6768,43.2932,39.6890,-1.698596,0.000000,75.337595,4
27.4200,1384.221858,-1.264315,-1.292670,40.3882,40.0325,48.6363,-1.272048,0.000000,75.379137,4
27.4300,1384.618458,-0.855594,-0.807852,39.1501,42.6848,46.2516,-0.842573,0.000000,75.448421,4
27.4400,1385.027819,-0.430839,-0.385153,43.1086,40.8046,39.4682,-0.418379,0.000000,75.442486,4
27.4500,1385.467360,-0.028733,-0.020077,43.3576,41.4841,34.3115,-0.026372,0.000000,75.398926,4
27.4600,1385.889919,0.399383,0.333056,42.0109,42.1083,38.3837,0.381294,0.000000,75.329785,4
27.4700,1386.304717,0.801189,0.772272,40.1976,40.1722,47.2704,0.793302,0.000000,75.376249,4
27.4800,1386.691861,1.226440,1.247326,38.8204,43.3171,46.8783,1.232136,0.000000,75.422755,4
27.4900,1387.105449,1.636104,1.695940,43.0541,39.5621,42.1889,1.652423,0.000000,75.459661,4
27.5000,1387.534612,2.052475,2.067293,42.6550,43.5294,33.7969,2.056516,0.000000,75.402984,4
27.5100,1387.968572,2.473289,2.419432,43.7740,40.0562,38.2682,2.458601,0.000000,75.343693,4
27.5200,1388.385500,2.880916,2.841864,39.4817,42.6848,44.8051,2.870266,0.000000,75.361354,4
27.5300,1388.776588,-2.974219,-2.968807,40.0867,41.1566,48.8766,-2.972743,0.006842,75.412013,1
27.5400,1389.190160,-2.576086,-2.495298,41.6963,40.4382,44.2922,-2.554053,0.040352,75.481494,1
27.5500,1389.612408,-2.159314,-2.093435,43.2807,41.1436,38.3992,-2.141347,0.101788,75.461938,1
27.5600,1390.051811,-1.769833,-1.691790,43.2631,38.3850,42.3368,-1.748549,0.191148,75.480500,1
27.5700,1390.460953,-1.369305,-1.232162,39.5169,40.7583,49.5288,-1.331902,0.308435,75.545233,1
27.5800,1390.858631,-0.978601,-0.693802,40.2408,37.8107,56.1495,-0.900928,0.453646,75.701475,1
27.5900,1391.266247,-0.594109,-0.144551,41.4240,39.2530,52.8599,-0.471502,0.626783,75.860737,1
27.6000,1391.696378,-0.203346,0.355854,44.2635,38.5961,48.1460,-0.050837,0.826728,75.966764,1
27.6100,1392.140116,0.187128,0.829447,43.7983,40.1245,47.4192,0.362306,1.016619,76.047686,1
27.6200,1392.568019,0.603724,1.319863,42.3579,42.3953,50.7427,0.799034,1.178586,76.123123,1
27.6300,1392.998527,1.023238,1.846410,43.8609,41.4850,53.7763,1.247739,1.312627,76.233814,1
27.6400,1393.443774,1.443753,2.382106,44.8339,43.0875,52.7361,1.699668,1.418743,76.345580,1
27.6500,1393.893913,1.892099,2.882966,45.2255,46.1943,47.1182,2.162336,1.496934,76.389010,1
27.6600,1394.354835,2.356467,-2.974500,46.8968,46.0295,39.0549,0.902567,1.547199,76.342993,1
27.6700,1394.824772,2.810894,-2.606025,46.4743,45.3029,36.3560,1.333552,1.569540,76.255752,1
27.6800,1395.275103,-3.018353,-2.213925,43.9128,45.2082,42.7072,-2.798964,1.570796,76.201248,2
27.6900,1395.707641,-2.574604,-1.734606,43.0201,43.7608,51.7539,-2.345513,1.570796,76.246898,2
27.7000,1396.140995,-2.136018,-1.197943,43.8434,44.2366,53.8200,-1.880179,1.570796,76.345469,2
27.7100,1396.590958,-1.688920,-0.688180,46.0047,44.9702,47.7604,-1.415991,1.570796,76.400854,2
27.7200,1397.057880,-1.235589,-0.258144,46.8533,45.7836,39.3140,-0.969013,1.570796,76.368381,2
27.7300,1397.520973,-0.772687,0.108623,45.7720,46.3721,35.7388,-0.532330,1.570796,76.269151,2
27.7400,1397.973103,-0.320165,0.490396,44.7293,44.0462,41.5421,-0.099103,1.570796,76.207524,2
27.7500,1398.409962,0.114188,0.961558,42.7082,43.6636,51.3412,0.345289,1.570796,76.253788,2
27.7600,1398.833700,0.561614,1.498287,42.8911,45.2756,54.0344,0.817070,1.570796,76.343418,2
27.7700,1399.284204,1.006699,2.010529,46.7835,43.8005,48.0075,1.280471,1.570796,76.405429,2
27.7800,1399.755940,1.453197,2.442374,46.7172,46.1153,39.3804,1.722973,1.570796,76.379521,2
27.7900,1400.213645,1.928690,2.805002,45.4072,47.6901,34.8190,2.167684,1.570796,76.261993,2
27.8000,1400.671610,2.381067,-3.108328,45.8630,43.0333,40.4362,0.883959,1.570796,76.190820,2
27.8100,1401.113533,2.809567,-2.641673,42.3587,43.9751,51.5231,1.322865,1.570796,76.238130,2
27.8200,1401.528195,-3.015669,-2.098065,42.1279,46.2243,54.9229,-2.765414,1.570796,76.324528,2
27.8300,1401.981778,-2.575991,-1.576392,47.6999,42.2922,48.9791,-2.303373,1.570796,76.403692,2
27.8400,1402.456901,-2.137078,-1.134972,46.3229,46.4292,40.3036,-1.863776,1.570796,76.392791,2
27.8500,1402.907711,-1.652228,-0.767248,45.0077,48.4114,34.8239,-1.410870,1.570796,76.270054,2
27.8600,1403.370710,-1.205780,-0.402186,46.7603,41.7120,39.7059,-0.986618,1.570796,76.201165,2
27.8700,1403.814986,-0.783293,0.057724,41.8743,44.2389,51.0669,-0.553925,1.570796,76.246377,2
27.8800,1404.221031,-0.318018,0.600014,41.4220,46.7726,54.9905,-0.067646,1.563955,76.324714,3
27.8900,1404.675649,0.115543,1.125151,48.2190,41.0300,49.5390,0.390891,1.530444,76.415527,3
27.9000,1405.151747,0.549093,1.573193,45.9359,46.7810,40.9590,0.828393,1.469009,76.414850,3
27.9100,1405.596923,1.044086,1.940954,44.5582,49.6600,33.8359,1.288686,1.379648,76.279284,3
27.9200,1406.059217,1.505533,2.269259,46.9836,43.4537,33.4253,1.713822,1.262362,76.152586,3
27.9300,1406.506593,1.947610,2.633625,42.1107,46.2117,39.1654,2.134705,1.117150,76.077171,3
27.9400,1406.909350,2.428037,3.045064,40.3547,47.8965,41.8209,2.596317,0.944014,76.009633,3
27.9500,1407.338303,2.874851,-2.833867,44.4116,42.8815,38.0643,1.317928,0.744069,75.966836,3
27.9600,1407.771718,-2.950905,-2.513153,42.0777,48.9948,26.7102,-2.831518,0.554177,75.812130,3
27.9700,1408.205027,-2.471483,-2.269302,45.6081,43.6093,26.1455,-2.416343,0.392210,75.585437,3
27.9800,1408.652642,-2.065745,-1.945821,41.4714,42.4256,36.4377,-2.033039,0.258169,75.511617,3
27.9900,1409.029413,-1.598458,-1.544351,37.2792,46.6616,43.9866,-1.583702,0.152053,75.451844,3
28.0000,1409.434314,-1.191895,-1.069036,41.7548,38.3969,47.0653,-1.158388,0.073862,75.527968,3
28.0100,1409.839100,-0.756169,-0.678626,40.6051,46.8044,32.6256,-0.735021,0.023597,75.461056,3
28.0200,1410.284347,-0.337134,-0.360324,46.8341,37.2318,33.3681,-0.343459,0.001257,75.371896,3
28.0300,1410.717752,0.064299,-0.007300,39.5170,44.6253,37.2502,0.044772,0.000000,75.319478,4
28.0400,1411.107782,0.498192,0.435688,40.1847,39.2006,51.0000,0.481146,0.000000,75.349629,4
28.0500,1411.503404,0.884832,0.959921,37.8698,42.2069,49.2870,0.905311,0.000000,75.477845,4
28.0600,1411.896763,1.329469,1.385391,42.8876,42.1222,38.6064,1.344721,0.000000,75.451365,4
28.0700,1412.354334,1.712745,1.741841,45.1919,39.2459,32.5575,1.720680,0.000000,75.418712,4
28.0800,1412.775427,2.155298,2.058973,41.2734,44.9677,34.8535,2.129028,0.000000,75.294391,4
28.0900,1413.197366,2.549982,2.501925,41.3344,37.1082,50.5452,2.536876,0.000000,75.363552,4
28.1000,1413.572490,2.975629,3.004535,36.1166,46.3618,48.3535,2.983513,0.000000,75.428882,4
28.1100,1413.979454,-2.889653,-2.813556,44.5361,37.1296,44.3239,-2.868899,0.000000,75.480851,4
28.1200,1414.418324,-2.488906,-2.445138,42.1576,45.0009,30.4107,-2.476970,0.000000,75.425754,4
28.1300,1414.850714,-2.048855,-2.134309,45.0881,39.4762,35.7891,-2.072160,0.000000,75.311705,4
28.1400,1415.280010,-1.665393,-1.711473,39.0075,41.7136,45.5153,-1.677960,0.000000,75.355032,4
28.1500,1415.649000,-1.218135,-1.232358,38.1930,42.8507,50.5230,-1.222014,0.000000,75.393457,4
28.1600,1416.060932,-0.833844,-0.732026,41.8064,38.5936,45.9446,-0.806076,0.000000,75.504639,4
28.1700,1416.472996,-0.397582,-0.362913,42.3322,45.0962,31.4950,-0.388126,0.000000,75.419699,4
28.1800,1416.926844,0.002366,-0.036592,45.9395,37.1841,34.9251,-0.008259,0.000000,75.357118,4
28.1900,1417.342352,0.419122,0.338885,38.3214,45.3497,40.5797,0.397239,0.000000,75.314300,4
28.2000,1417.733215,0.839293,0.816639,40.4048,37.8763,53.0115,0.833115,0.000000,75.391588,4
28.2100,1418.126294,1.238207,1.323901,38.1376,44.0694,45.5381,1.261578,0.000000,75.483196,4
28.2200,1418.537607,1.675025,1.719575,44.9428,40.0109,36.5708,1.687175,0.000000,75.439958,4
28.2300,1418.994393,2.062361,2.059979,43.6750,41.6418,31.7559,2.061711,0.000000,75.384528,4
28.2400,1419.408834,2.507404,2.401780,41.4745,42.8481,39.7556,2.478597,0.000000,75.292481,4
28.2500,1419.823404,2.894263,2.881664,39.5686,38.8401,51.7871,2.890827,0.000000,75.397435,4
28.2600,1420.195054,-2.949268,-2.908100,37.8402,45.3853,46.8018,-2.938041,0.000000,75.441184,4
28.2700,1420.621481,-2.548904,-2.466686,45.2255,37.1185,40.6749,-2.526481,0.000000,75.482349,4
28.2800,1421.055751,-2.129545,-2.131426,42.0004,45.9745,29.2712,-2.130058,0.000000,75.379580,4
28.2900,1421.491670,-1.706794,-1.793615,44.6557,37.6906,40.0023,-1.730472,0.000000,75.315610,4
28.3000,1421.901479,-1.311141,-1.343686,37.0802,43.9642,47.0410,-1.320017,0.000000,75.368113,4
28.3100,1422.274880,-0.870466,-0.853926,39.9711,40.3845,50.6588,-0.865955,0.000000,75.426197,4
28.3200,1422.694197,-0.486624,-0.382425,41.6810,40.7459,41.0806,-0.458206,0.000000,75.499841,4
28.3300,1423.113095,-0.044281,-0.045583,43.7818,43.3990,30.8820,-0.044636,0.000000,75.385759,4
28.3400,1423.567173,0.345030,0.295027,44.2184,38.2802,36.9604,0.331392,0.000000,75.346567,4
28.3500,1423.966042,0.775381,0.697738,37.8176,45.0412,44.1876,0.754206,0.000000,75.321478,4
28.3600,1424.360331,1.181264,1.200814,40.4727,37.5733,53.1313,1.186596,0.000000,75.432835,4
28.3700,1424.753907,1.595158,1.678411,39.1232,45.0568,41.5749,1.617863,0.000000,75.476535,4
28.3800,1425.183544,2.019259,2.048584,46.2065,38.4919,35.0345,2.027257,0.000000,75.424348,4
28.3900,1425.632423,2.417538,2.381923,42.1163,43.6907,32.4934,2.407825,0.000000,75.350909,4
28.4000,1426.042387,2.856405,2.760198,41.5368,40.6199,44.7018,2.830167,0.000000,75.308766,4
28.4100,1426.446978,-3.038687,-3.019161,38.0870,41.1711,51.3754,-3.033361,0.000000,75.426230,4
28.4200,1426.824503,-2.594059,-2.543221,40.1952,43.3618,44.8248,-2.580194,0.000000,75.451159,4
28.4300,1427.265198,-2.204802,-2.130760,45.0068,38.4371,36.8370,-2.184609,0.000000,75.468464,4
28.4400,1427.694079,-1.770194,-1.815076,42.2124,45.4288,30.4264,-1.782434,0.000000,75.339763,4
28.4500,1428.129611,-1.365531,-1.440342,43.3581,37.2077,43.8344,-1.385934,0.000000,75.330908,4
28.4600,1428.520583,-0.953206,-0.970766,36.1738,45.2820,48.0006,-0.957995,0.000000,75.383281,4
28.4700,1428.905668,-0.526488,-0.479265,41.6471,38.4247,49.3597,-0.513609,0.000000,75.456541,4
28.4800,1429.329066,-0.134484,-0.045831,41.5834,42.9205,36.4175,-0.110306,0.000000,75.477925,4
