t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
2.6792,-0.033256,0.285249,-0.492794,0.6508,-2.0963,6.2004,0.5193
2.6833,-0.030018,0.294334,-0.517678,0.8449,-2.2209,5.8388,0.5300
2.6875,-0.026100,0.303812,-0.541221,0.9887,-2.2952,5.5418,0.5485
2.6917,-0.021722,0.313467,-0.563738,1.0786,-2.3183,5.3270,0.5742
2.6958,-0.017109,0.323090,-0.585607,1.1145,-2.2918,5.2074,0.6062
2.7000,-0.012485,0.332481,-0.607244,1.0981,-2.2194,5.1908,0.6434
2.7042,-0.008056,0.341461,-0.629088,1.0336,-2.1057,5.2799,0.6846
2.7083,-0.004010,0.349869,-0.651572,0.9262,-1.9557,5.4720,0.7287
2.7125,-0.000509,0.357569,-0.675110,0.7825,-1.7748,5.7600,0.7746
2.7167,0.002314,0.364445,-0.700071,0.6098,-1.5683,6.1327,0.8212
2.7208,0.004360,0.370406,-0.726771,0.4164,-1.3418,6.5755,0.8676
2.7250,0.005567,0.375383,-0.755459,0.2112,-1.1016,7.0715,0.9129
2.7292,0.005909,0.379339,-0.786309,0.0038,-0.8547,7.6024,0.9563
2.7333,0.005404,0.382266,-0.819416,-0.1954,-0.6095,8.1488,0.9968
2.7375,0.004116,0.384198,-0.854794,-0.3756,-0.3759,8.6915,1.0336
2.7417,0.002150,0.385211,-0.892381,-0.5257,-0.1652,9.2122,1.0659
2.7458,-0.000338,0.385433,-0.932040,-0.6351,0.0103,9.6944,1.0928
2.7500,-0.003155,0.385042,-0.973574,-0.6944,0.1384,10.1243,1.1137
2.7542,-0.006073,0.384262,-1.016739,-0.6967,0.2092,10.4923,1.1281
2.7583,-0.008846,0.383348,-1.061262,-0.6392,0.2167,10.7933,0.0000
2.7625,-0.012442,0.380220,-1.104635,-0.9946,1.0645,10.1778,0.0000
2.7667,-0.017354,0.373890,-1.145506,-1.2854,1.7841,9.5829,0.0000
2.7708,-0.023285,0.364920,-1.183871,-1.5007,2.3638,8.9751,0.0000
2.7750,-0.029870,0.353961,-1.219603,-1.6198,2.7754,8.3263,0.0000
2.7792,-0.036638,0.341815,-1.252474,-1.6149,2.9785,7.6158,0.0000
2.7833,-0.042998,0.329463,-1.282200,-1.4575,2.9305,6.8345,0.0000
2.7875,-0.048264,0.318024,-1.308493,-1.1302,2.6060,5.9876,0.0000
2.7917,-0.051745,0.308623,-1.331130,-0.6431,2.0210,5.0946,0.0000
2.7958,-0.052890,0.302168,-1.349990,-0.0449,1.2505,4.1840,0.0000
