t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.9770,0.056293,0.039784,0.076873,-0.1060,-0.0633,-0.1937,-3.54
0.9780,0.056187,0.039720,0.076680,-0.1069,-0.0645,-0.1930,-3.51
0.9790,0.056079,0.039655,0.076487,-0.1077,-0.0658,-0.1922,-3.48
0.9800,0.055971,0.039588,0.076295,-0.1086,-0.0670,-0.1915,-3.44
0.9810,0.055862,0.039520,0.076104,-0.1094,-0.0683,-0.1908,-3.41
0.9820,0.055752,0.039451,0.075913,-0.1102,-0.0696,-0.1901,-3.38
0.9830,0.055641,0.039380,0.075724,-0.1111,-0.0709,-0.1893,-3.35
0.9840,0.055530,0.039309,0.075535,-0.1119,-0.0721,-0.1886,-3.32
0.9850,0.055417,0.039236,0.075347,-0.1128,-0.0734,-0.1878,-3.29
0.9860,0.055304,0.039161,0.075159,-0.1136,-0.0747,-0.1871,-3.26
0.9870,0.055190,0.039086,0.074972,-0.1145,-0.0760,-0.1863,-3.23
0.9880,0.055075,0.039009,0.074787,-0.1153,-0.0773,-0.1855,-3.21
0.9890,0.054959,0.038931,0.074601,-0.1162,-0.0786,-0.1848,-3.18
0.9900,0.054842,0.038851,0.074417,-0.1170,-0.0799,-0.1840,-3.15
0.9910,0.054725,0.038770,0.074233,-0.1179,-0.0812,-0.1832,-3.13
0.9920,0.054606,0.038688,0.074050,-0.1187,-0.0825,-0.1824,-3.10
0.9930,0.054487,0.038605,0.073868,-0.1196,-0.0838,-0.1817,-3.08
0.9940,0.054367,0.038520,0.073687,-0.1204,-0.0851,-0.1809,-3.05
0.9950,0.054246,0.038434,0.073507,-0.1213,-0.0864,-0.1801,-3.03
0.9960,0.054124,0.038347,0.073327,-0.1221,-0.0877,-0.1793,-3.01
0.9970,0.054001,0.038258,0.073148,-0.1230,-0.0891,-0.1785,-2.99
0.9980,0.053878,0.038168,0.072970,-0.1238,-0.0904,-0.1777,-2.97
0.9990,0.053754,0.038077,0.072793,-0.1247,-0.0917,-0.1769,-2.94
1.0000,0.053628,0.037984,0.072616,-0.1256,-0.0930,-0.1761,-2.92
1.0100,0.052329,0.036984,0.070896,-0.1341,-0.1064,-0.1678,-2.76
1.0200,0.050944,0.035850,0.069259,-0.1427,-0.1198,-0.1594,-2.64
1.0300,0.049474,0.034583,0.067706,-0.1511,-0.1331,-0.1510,-2.58
1.0400,0.047920,0.033183,0.066238,-0.1595,-0.1462,-0.1426,-2.55
1.0500,0.046283,0.031653,0.064851,-0.1676,-0.1590,-0.1345,-2.56
1.0600,0.044567,0.029999,0.063544,-0.1755,-0.1712,-0.1267,-2.61
1.0700,0.042773,0.028224,0.062313,-0.1830,-0.1829,-0.1194,-2.69
1.0800,0.040905,0.026337,0.061153,-0.1903,-0.1938,-0.1126,-2.80
1.0900,0.038967,0.024344,0.060057,-0.1971,-0.2040,-0.1064,-2.96
1.1000,0.036964,0.022254,0.059021,-0.2034,-0.2133,-0.1008,-3.16
1.1100,0.034899,0.020075,0.058035,-0.2093,-0.2217,-0.0961,-3.41
1.1200,0.032778,0.017817,0.057093,-0.2147,-0.2291,-0.0921,-3.71
1.1300,0.030605,0.015490,0.056186,-0.2196,-0.2356,-0.0891,-4.05
1.1400,0.028385,0.013105,0.055306,-0.2240,-0.2409,-0.0869,-4.43
1.1500,0.026125,0.010671,0.054441,-0.2279,-0.2452,-0.0858,-4.85
1.1600,0.023828,0.008201,0.053583,-0.2312,-0.2483,-0.0857,-5.28
1.1700,0.021502,0.005707,0.052721,-0.2339,-0.2502,-0.0867,-5.73
1.1800,0.019153,0.003201,0.051843,-0.2359,-0.2507,-0.0888,-6.18
1.1900,0.016785,0.000697,0.050938,-0.2373,-0.2499,-0.0922,-6.62
1.2000,0.014408,-0.001791,0.049993,-0.2381,-0.2477,-0.0968,-7.04
1.2100,0.012026,-0.004250,0.048997,-0.2381,-0.2441,-0.1025,-7.43
1.2200,0.009647,-0.006666,0.047938,-0.2375,-0.2392,-0.1094,-7.80
1.2300,0.007278,-0.009026,0.046804,-0.2363,-0.2331,-0.1173,-8.14
1.2400,0.004923,-0.011320,0.045588,-0.2345,-0.2259,-0.1261,-8.45
1.2500,0.002590,-0.013536,0.044279,-0.2322,-0.2178,-0.1357,-8.74
1.2600,0.000282,-0.015667,0.042872,-0.2293,-0.2088,-0.1458,-8.99
1.2700,-0.001995,-0.017703,0.041361,-0.2261,-0.1991,-0.1565,-9.21
1.2800,-0.004237,-0.019640,0.039742,-0.2224,-0.1889,-0.1674,-9.38
1.2900,-0.006440,-0.021471,0.038012,-0.2183,-0.1781,-0.1787,-9.51
1.3000,-0.008601,-0.023192,0.036170,-0.2140,-0.1670,-0.1900,-9.57
1.3100,-0.010717,-0.024799,0.034213,-0.2093,-0.1555,-0.2014,-9.56
1.3200,-0.012784,-0.026291,0.032143,-0.2043,-0.1438,-0.2127,-9.49
1.3300,-0.014802,-0.027664,0.029960,-0.1992,-0.1319,-0.2239,-9.34
1.3400,-0.016766,-0.028919,0.027668,-0.1939,-0.1201,-0.2347,-9.13
1.3500,-0.018677,-0.030056,0.025270,-0.1884,-0.1084,-0.2450,-8.85
1.3600,-0.020533,-0.031078,0.022772,-0.1829,-0.0970,-0.2546,-8.52
1.3700,-0.022333,-0.031987,0.020182,-0.1773,-0.0860,-0.2635,-8.13
1.3800,-0.024079,-0.032790,0.017506,-0.1719,-0.0756,-0.2714,-7.70
1.3900,-0.025769,-0.033493,0.014758,-0.1665,-0.0659,-0.2782,-7.23
1.4000,-0.027407,-0.034104,0.011947,-0.1612,-0.0570,-0.2838,-6.72
1.4100,-0.028992,-0.034631,0.009086,-0.1561,-0.0491,-0.2880,-6.16
1.4200,-0.030528,-0.035084,0.006191,-0.1512,-0.0421,-0.2908,-5.57
1.4300,-0.032017,-0.035473,0.003275,-0.1466,-0.0362,-0.2921,-4.95
1.4400,-0.033460,-0.035809,0.000353,-0.1422,-0.0313,-0.2918,-4.31
1.4500,-0.034860,-0.036101,-0.002559,-0.1380,-0.0275,-0.2901,-3.65
1.4600,-0.036220,-0.036362,-0.005448,-0.1341,-0.0247,-0.2870,-3.00
1.4700,-0.037541,-0.036600,-0.008299,-0.1304,-0.0228,-0.2825,-2.36
1.4800,-0.038827,-0.036824,-0.011099,-0.1269,-0.0218,-0.2767,-1.74
1.4900,-0.040079,-0.037044,-0.013835,-0.1236,-0.0217,-0.2697,-1.14
1.5000,-0.041298,-0.037266,-0.016495,-0.1204,-0.0223,-0.2616,-0.58
1.5100,-0.042487,-0.037499,-0.019070,-0.1174,-0.0235,-0.2525,-0.04
1.5200,-0.043646,-0.037748,-0.021549,-0.1145,-0.0253,-0.2424,0.47
1.5300,-0.044776,-0.038018,-0.023924,-0.1117,-0.0277,-0.2314,0.94
1.5400,-0.045879,-0.038313,-0.026185,-0.1089,-0.0304,-0.2197,1.39
1.5500,-0.046954,-0.038639,-0.028326,-0.1062,-0.0335,-0.2073,1.79
1.5600,-0.048002,-0.038997,-0.030340,-0.1034,-0.0368,-0.1944,2.14
1.5700,-0.049022,-0.039389,-0.032223,-0.1006,-0.0402,-0.1811,2.44
1.5800,-0.050013,-0.039815,-0.033972,-0.0977,-0.0436,-0.1676,2.67
1.5900,-0.050974,-0.040273,-0.035586,-0.0946,-0.0467,-0.1542,2.82
1.6000,-0.051904,-0.040760,-0.037067,-0.0913,-0.0493,-0.1411,2.89
1.6100,-0.052799,-0.041270,-0.038420,-0.0877,-0.0513,-0.1286,2.88
1.6200,-0.053656,-0.041795,-0.039651,-0.0837,-0.0524,-0.1169,2.81
1.6300,-0.054471,-0.042326,-0.040770,-0.0793,-0.0526,-0.1062,2.68
1.6400,-0.055240,-0.042852,-0.041787,-0.0745,-0.0515,-0.0966,2.51
1.6500,-0.055957,-0.043361,-0.042713,-0.0691,-0.0493,-0.0883,2.30
1.6600,-0.056619,-0.043840,-0.043563,-0.0633,-0.0457,-0.0813,2.07
1.6700,-0.057219,-0.044275,-0.044349,-0.0569,-0.0408,-0.0757,1.82
1.6800,-0.057753,-0.044654,-0.045084,-0.0499,-0.0346,-0.0715,1.56
1.6900,-0.058214,-0.044962,-0.045784,-0.0425,-0.0270,-0.0687,1.29
1.7000,-0.058599,-0.045187,-0.046462,-0.0345,-0.0181,-0.0674,1.02
1.7100,-0.058902,-0.045315,-0.047133,-0.0261,-0.0079,-0.0675,0.74
1.7200,-0.059117,-0.045333,-0.047812,-0.0171,0.0036,-0.0691,0.47
1.7300,-0.059240,-0.045228,-0.048512,-0.0077,0.0163,-0.0722,0.22
1.7400,-0.059266,-0.044988,-0.049249,0.0022,0.0303,-0.0766,-0.02
1.7500,-0.059192,-0.044601,-0.050035,0.0125,0.0454,-0.0824,-0.21
1.7600,-0.059013,-0.044058,-0.050884,0.0231,0.0615,-0.0893,-0.35
1.7700,-0.058726,-0.043348,-0.051807,0.0341,0.0784,-0.0973,-0.43
1.7800,-0.058328,-0.042465,-0.052812,0.0452,0.0959,-0.1060,-0.44
1.7900,-0.057818,-0.041404,-0.053906,0.0565,0.1139,-0.1154,-0.36
1.8000,-0.057195,-0.040161,-0.055095,0.0679,0.1321,-0.1251,-0.19
1.8100,-0.056458,-0.038735,-0.056380,0.0792,0.1503,-0.1348,0.07
1.8200,-0.055608,-0.037129,-0.057761,0.0904,0.1681,-0.1443,0.42
1.8300,-0.054648,-0.035347,-0.059233,0.1014,0.1855,-0.1533,0.88
1.8400,-0.053579,-0.033396,-0.060790,0.1120,0.2020,-0.1614,1.42
1.8500,-0.052406,-0.031286,-0.062422,0.1223,0.2174,-0.1685,2.06
1.8600,-0.051133,-0.029030,-0.064118,0.1320,0.2315,-0.1741,2.78
1.8700,-0.049766,-0.026642,-0.065861,0.1410,0.2439,-0.1781,3.58
1.8800,-0.048313,-0.024140,-0.067633,0.1493,0.2546,-0.1802,4.46
1.8900,-0.046781,-0.021544,-0.069414,0.1568,0.2631,-0.1800,5.41
1.9000,-0.045177,-0.018875,-0.071181,0.1635,0.2694,-0.1775,6.42
1.9100,-0.043513,-0.016158,-0.072908,0.1692,0.2734,-0.1724,7.49
1.9200,-0.041796,-0.013416,-0.074570,0.1739,0.2749,-0.1646,8.59
1.9300,-0.040038,-0.010675,-0.076140,0.1776,0.2738,-0.1540,9.73
1.9400,-0.038248,-0.007961,-0.077587,0.1802,0.2701,-0.1405,10.88
1.9500,-0.036437,-0.005300,-0.078885,0.1818,0.2637,-0.1242,12.03
1.9600,-0.034614,-0.002718,-0.080004,0.1824,0.2548,-0.1051,13.15
1.9700,-0.032792,-0.000241,-0.080916,0.1820,0.2434,-0.0832,14.23
1.9800,-0.030979,0.002106,-0.081595,0.1805,0.2295,-0.0587,15.24
1.9900,-0.029185,0.004300,-0.082015,0.1782,0.2133,-0.0318,16.16
2.0000,-0.027419,0.006319,-0.082152,0.1749,0.1951,-0.0027,16.97
2.0100,-0.025690,0.008143,-0.081985,0.1708,0.1749,0.0283,17.65
2.0200,-0.024006,0.009757,-0.081499,0.1660,0.1533,0.0608,18.17
2.0300,-0.022373,0.011146,-0.080678,0.1607,0.1304,0.0944,18.53
2.0400,-0.020796,0.012302,-0.079516,0.1549,0.1068,0.1286,18.72
2.0500,-0.019278,0.013220,-0.078008,0.1488,0.0829,0.1627,18.71
2.0600,-0.017821,0.013901,-0.076157,0.1426,0.0593,0.1963,18.50
2.0700,-0.016427,0.014348,-0.073973,0.1365,0.0363,0.2288,18.09
2.0800,-0.015091,0.014574,-0.071469,0.1307,0.0146,0.2594,17.47
2.0900,-0.013812,0.014595,-0.068667,0.1253,-0.0053,0.2875,16.64
2.1000,-0.012584,0.014431,-0.065595,0.1206,-0.0228,0.3126,15.60
2.1100,-0.011398,0.014110,-0.062286,0.1168,-0.0375,0.3339,14.37
2.1200,-0.010245,0.013662,-0.058782,0.1139,-0.0489,0.3509,12.95
2.1300,-0.009116,0.013126,-0.055127,0.1123,-0.0564,0.3632,11.37
2.1400,-0.007996,0.012540,-0.051371,0.1119,-0.0598,0.3701,9.66
2.1500,-0.006872,0.011950,-0.047571,0.1130,-0.0586,0.3714,7.83
2.1600,-0.005730,0.011402,-0.043785,0.1157,-0.0527,0.3667,5.94
2.1700,-0.004552,0.010945,-0.040072,0.1200,-0.0417,0.3558,4.01
2.1800,-0.003322,0.010630,-0.036497,0.1260,-0.0257,0.3387,2.08
2.1900,-0.002025,0.010506,-0.033120,0.1336,-0.0048,0.3154,0.20
2.2000,-0.000643,0.010623,-0.030003,0.1429,0.0210,0.2861,-1.60
2.2100,0.000840,0.011026,-0.027203,0.1536,0.0513,0.2513,-3.25
2.2200,0.002437,0.011758,-0.024775,0.1657,0.0857,0.2114,-4.72
2.2300,0.004161,0.012855,-0.022763,0.1790,0.1236,0.1673,-5.94
2.2400,0.006023,0.014345,-0.021206,0.1931,0.1640,0.1200,-6.84
2.2500,0.008028,0.016249,-0.020130,0.2077,0.2061,0.0706,-7.37
2.2600,0.010180,0.018574,-0.019548,0.2223,0.2485,0.0207,-7.46
2.2700,0.012476,0.021314,-0.019454,0.2365,0.2897,-0.0280,-7.05
2.2800,0.014909,0.024447,-0.019826,0.2495,0.3282,-0.0735,-6.07
2.2900,0.017464,0.027933,-0.020620,0.2608,0.3620,-0.1136,-4.50
2.3000,0.020120,0.031713,-0.021769,0.2696,0.3892,-0.1460,-2.31
2.3100,0.022847,0.035709,-0.023184,0.2751,0.4078,-0.1684,0.49
2.3200,0.025610,0.039821,-0.024752,0.2766,0.4157,-0.1787,3.89
2.3300,0.028364,0.043932,-0.026339,0.2734,0.4112,-0.1747,7.84
2.3400,0.031059,0.047907,-0.027791,0.2649,0.3925,-0.1546,12.26
2.3500,0.033639,0.051598,-0.028941,0.2505,0.3585,-0.1172,17.05
2.3600,0.036043,0.054846,-0.029610,0.2298,0.3081,-0.0616,22.09
2.3700,0.038208,0.057488,-0.029614,0.2027,0.2410,0.0125,27.22
2.3800,0.040067,0.059358,-0.028769,0.1690,0.1572,0.1049,32.26
2.3900,0.041556,0.060297,-0.026899,0.1289,0.0573,0.2145,36.98
2.4000,0.042614,0.060156,-0.023842,0.0829,-0.0575,0.3397,41.11
2.4100,0.043184,0.058802,-0.019462,0.0315,-0.1852,0.4777,44.34
2.4200,0.043218,0.056131,-0.013653,-0.0239,-0.3228,0.6247,46.28
2.4300,0.042682,0.052076,-0.006360,-0.0820,-0.4661,0.7755,46.52
2.4400,0.041562,0.046622,0.002413,-0.1404,-0.6092,0.9232,44.64
2.4500,0.039868,0.039820,0.012579,-0.1963,-0.7444,1.0588,40.22
2.4600,0.037645,0.031812,0.023953,-0.2457,-0.8623,1.1720,32.93
2.4700,0.034980,0.022841,0.036235,-0.2842,-0.9516,1.2506,22.54
2.4800,0.032007,0.013271,0.048999,-0.3068,-1.0002,1.2818,8.96
2.4900,0.028912,0.003584,0.061693,-0.3083,-0.9957,1.2533,-7.81
2.5000,0.025931,-0.005624,0.073648,-0.2838,-0.9273,1.1541,-27.88
2.5100,0.023348,-0.013660,0.084098,-0.2288,-0.7854,0.9742,-51.70
2.5200,0.021490,-0.019752,0.092188,-0.1388,-0.5610,0.7038,-80.43
2.5300,0.020737,-0.023040,0.096960,-0.0077,-0.2427,0.3294,-116.13
2.5400,0.021544,-0.022535,0.097300,0.1740,0.1887,-0.1707,-161.86
2.5500,0.024492,-0.017008,0.091830,0.4221,0.7662,-0.8318,-221.27
2.5600,0.030363,-0.004835,0.078754,0.7613,1.5428,-1.7059,-297.37
2.5700,0.040232,0.016196,0.055735,1.2238,2.5880,-2.8505,-388.13
2.5800,0.055454,0.048850,0.020108,1.8272,3.9448,-4.2659,-471.04
2.5900,0.077182,0.095388,-0.029613,2.4968,5.4647,-5.7043,-476.19
2.6000,0.104897,0.154172,-0.090105,2.9753,6.5667,-6.5374,-351.14
2.6100,0.135270,0.216437,-0.152008,3.0250,6.6069,-6.4145,-276.13
2.6200,0.164324,0.271065,-0.207375,2.7664,5.7899,-5.9269,-509.96
2.6300,0.190541,0.312900,-0.256087,2.5031,4.8913,-5.8649,-1068.78
2.6400,0.214896,0.343108,-0.302681,2.3735,4.3205,-6.4416,-1500.00
2.6500,0.237215,0.360177,-0.347527,2.0578,3.2774,-6.9435,-1500.00
2.6600,0.255262,0.358530,-0.386577,1.5369,1.6720,-7.3983,-1500.00
2.6700,0.267665,0.335481,-0.416896,0.9946,-0.0275,-7.9199,-1500.00
2.6800,0.276252,0.295207,-0.433118,0.7964,-0.8499,-8.2295,-1500.00
2.6900,0.284920,0.242357,-0.423197,0.9900,-0.8543,-8.0014,-1500.00
2.7000,0.296957,0.172956,-0.368995,1.4280,-0.8051,-7.1208,-1500.00
2.7100,0.313535,0.069579,-0.249643,1.8473,-1.8177,-5.8553,-1500.00
2.7200,0.332732,-0.096388,-0.046487,1.8982,-4.8281,-5.2114,-1500.00
2.7300,0.349278,-0.344327,0.243997,1.3267,-9.3897,-6.9544,-1500.00
2.7400,0.357999,-0.646933,0.589920,0.4351,-13.1587,-11.2658,-1500.00
2.7500,0.358305,-0.922722,0.929857,-0.3118,-14.9472,-14.8450,-1500.00
2.7600,0.353237,-1.087780,1.212276,-0.5686,-16.4322,-16.3406,0.00
2.7700,0.347075,-1.118463,1.407005,-0.7119,-18.1796,-17.4305,0.00
2.7800,0.337345,-1.050688,1.350241,-1.2378,-20.3449,-19.4998,0.00
2.7900,0.325084,-0.889351,1.145612,-0.9766,-20.5622,-20.8654,0.00
2.8000,0.320938,-0.648052,0.947781,-0.0135,-16.9745,-16.2341,-1500.00
2.8100,0.322384,-0.399765,0.819100,0.1338,-11.7642,-8.8475,-1500.00
2.8200,0.320369,-0.186542,0.757001,-0.6228,-7.8520,-4.6347,-1500.00
2.8300,0.308691,-0.024269,0.722186,-1.7165,-4.7920,-3.8398,-1500.00
2.8400,0.284728,0.073659,0.694671,-2.9633,-0.7651,-3.0009,1299.05
2.8500,0.253552,0.095430,0.705624,-3.3056,2.5095,2.6197,1500.00
2.8600,0.218820,0.033779,0.790398,-3.5126,5.7886,9.6207,1500.00
2.8700,0.186145,-0.084318,0.949237,-2.9297,7.0970,15.5568,1500.00
2.8800,0.159870,-0.220193,1.146030,-2.6134,7.9668,18.2033,0.00
2.8900,0.131928,-0.357091,1.281639,-3.0077,9.2861,18.8943,0.00
2.9000,0.098584,-0.472895,1.193902,-3.6979,10.2152,18.5909,0.00
2.9100,0.056886,-0.544991,0.943457,-4.5704,10.4910,17.4984,1500.00
2.9200,0.007074,-0.546650,0.610695,-5.3234,10.2354,15.3973,1500.00
2.9300,-0.048611,-0.446486,0.223029,-5.9081,13.3828,12.2930,1500.00
2.9400,-0.121901,-0.179095,-0.177910,-9.3675,27.4248,5.8741,1500.00
2.9500,-0.210102,0.185861,-0.561351,-5.9314,24.2294,-5.5812,1500.00
2.9600,-0.232592,0.380837,-0.869259,0.4948,14.0004,-2.3017,1500.00
2.9700,-0.213810,0.384785,-0.966783,2.6231,9.4833,6.3872,1500.00
2.9800,-0.189051,0.181512,-0.703178,2.0252,11.9386,19.3571,1500.00
2.9900,-0.175551,-0.225822,-0.216294,0.8942,10.1843,20.7349,1500.00
3.0000,-0.161767,-0.578446,0.196772,2.3944,-7.0235,4.8495,-1500.00
3.0100,-0.112500,-0.370096,0.152382,8.1269,-41.2195,-32.8755,-1500.00
3.0200,-0.016727,0.351507,-0.545547,9.4481,-61.6291,-65.2847,-1500.00
3.0300,0.087060,0.793109,-1.262309,12.0931,-52.9288,-49.5634,0.00
3.0400,0.228086,0.788394,-1.231081,15.4768,-32.7582,-27.9082,0.00
3.0500,0.384719,0.744341,-0.751096,15.3511,-16.8709,-21.9778,-1500.00
3.0600,0.520123,0.869350,-0.197090,11.1912,-2.4059,-25.3185,-1500.00
3.0700,0.604830,1.269385,0.427242,6.2319,11.5358,-23.3496,0.00
3.0800,0.662280,1.055091,0.700690,5.7657,33.2228,0.5108,0.00
3.0900,0.706566,0.142324,0.032617,2.9442,31.4802,31.0610,1500.00
3.1000,0.726356,-0.599677,-0.800494,0.9689,35.0305,18.5238,1500.00
3.1100,0.712578,-0.781845,-1.418080,-4.0573,39.8571,-2.6891,0.00
3.1200,0.646501,-0.512551,-1.162660,-8.6093,29.6504,-11.0273,0.00
3.1300,0.547124,-0.251913,-0.913421,-11.3187,21.9857,-13.0968,1500.00
3.1400,0.423706,-0.033385,-0.737269,-12.9381,18.1764,-12.9647,1500.00
3.1500,0.297799,0.173182,-0.630208,-11.6556,19.8082,-6.3721,1500.00
3.1600,0.212008,0.444143,-0.650165,-4.0758,33.1261,16.5808,1500.00
3.1700,0.251869,0.777678,-0.740471,12.1331,34.9333,34.4500,1500.00
3.1800,0.423275,0.968219,-0.604506,18.2057,2.1328,18.8031,-1500.00
3.1900,0.555673,1.150128,-0.415883,7.8841,-19.5676,8.5759,0.00
3.2000,0.581457,1.361614,-0.241456,-2.0534,-30.7686,7.8058,0.00
3.2100,0.518702,1.251250,-0.082180,-10.1612,-40.2936,8.0927,0.00
3.2200,0.378925,0.786223,-0.034405,-16.9698,-43.1470,-3.9076,-1500.00
3.2300,0.209716,0.231908,-0.353617,-15.4213,-25.6748,-25.0236,-1500.00
3.2400,0.066983,-0.009231,-0.873261,-14.0919,-28.7832,-2.0458,-1500.00
3.2500,-0.080328,0.217989,-1.210729,-14.8525,-34.7264,19.5828,0.00
3.2600,-0.220474,0.553885,-1.384948,-13.0728,-30.7464,12.5836,0.00
3.2700,-0.340314,0.815974,-1.452167,-10.9178,-34.5465,-12.0407,0.00
3.2800,-0.443452,0.744361,-1.021280,-10.7057,-50.6992,-47.9947,-1500.00
3.2900,-0.586885,0.225446,-0.430621,-18.6270,-55.6644,-52.4547,-1500.00
3.3000,-0.797593,-0.285925,-0.077569,-21.7916,-38.3781,-23.5415,-1500.00
3.3100,-1.006075,-0.639140,-0.057762,-19.7320,-28.4623,-6.4739,-1500.00
3.3200,-1.191165,-0.934265,-0.210141,-17.4015,-27.0568,0.1162,-1500.00
3.3300,-1.358875,-1.240284,-0.439252,-16.7175,-31.1299,3.2727,0.00
3.3400,-1.528730,-1.511630,-0.699128,-17.3021,-40.4663,2.6846,0.00
3.3500,-1.701932,-0.968197,-0.749374,-16.4059,-51.6598,-14.0280,-1500.00
3.3600,-1.813987,-0.253028,-0.234851,-5.3075,-43.8326,-38.1184,-1500.00
3.3700,-1.815683,0.482854,0.505832,3.7145,-44.0227,-41.4608,-1500.00
3.3800,-1.755748,0.980241,1.197963,7.3682,-49.2656,-29.5247,0.00
3.3900,-1.675959,0.485661,0.783184,8.9911,-45.8201,-13.9955,-1500.00
3.4000,-1.559437,-0.101941,0.314160,14.2252,-20.4475,-6.2758,-1500.00
3.4100,-1.403443,-0.412029,0.074251,16.0163,0.4491,-2.6675,-1500.00
3.4200,-1.255046,-0.472195,-0.095063,13.0183,12.5988,3.2216,1500.00
3.4300,-1.153092,-0.388697,-0.290607,7.5857,15.5449,10.2464,1500.00
3.4400,-1.098745,-0.295349,-0.527040,4.0068,13.3615,14.1534,1500.00
3.4500,-1.066588,-0.216574,-0.750159,2.6440,12.9605,15.0713,1500.00
3.4600,-1.043429,-0.125542,-0.953450,2.0951,14.5431,15.7379,1500.00
3.4700,-1.023322,0.005821,-1.140265,1.9951,18.2761,15.6645,0.00
3.4800,-1.003841,0.204100,-1.304129,1.8242,23.4207,15.9116,0.00
3.4900,-0.990045,0.466881,-1.416601,0.7272,28.5659,18.9767,0.00
3.5000,-0.996546,0.763402,-1.257615,-2.3916,33.3398,25.8547,0.00
3.5100,-1.040273,0.992380,-0.946454,-5.7214,28.6200,30.7398,1500.00
3.5200,-1.101947,1.086709,-0.631878,-6.4160,21.8091,31.1789,0.00
3.5300,-1.164485,1.086388,-0.334300,-5.9277,15.4155,28.5282,0.00
3.5400,-1.218041,1.037709,-0.061156,-4.6574,9.4040,25.3919,1500.00
3.5500,-1.251685,0.972294,0.189472,-2.1194,2.2818,23.8315,1500.00
3.5600,-1.260036,0.884459,0.398189,0.3402,-3.5763,22.0231,1500.00
3.5700,-1.247763,0.709686,0.484962,1.6387,-4.5571,20.3458,1500.00
3.5800,-1.243049,0.438205,0.393509,-1.3286,2.0819,24.0393,1500.00
3.5900,-1.284643,0.261960,0.259247,-6.7052,6.7906,24.0159,1500.00
3.6000,-1.358314,0.341021,0.199641,-7.1920,3.6911,21.5161,1500.00
3.6100,-1.424023,0.510623,0.100663,-6.0483,2.1930,18.3317,1500.00
3.6200,-1.480577,0.657989,-0.013419,-5.2125,2.1462,6.0304,1500.00
3.6300,-1.521077,0.730994,-0.041148,-2.7544,0.1455,-1.7038,1500.00
3.6400,-1.538487,0.771554,-0.079102,-0.9872,-2.8235,2.8692,1500.00
3.6500,-1.543413,0.814863,-0.183408,-0.1236,-3.8877,7.3294,1500.00
3.6600,-1.542690,0.855285,-0.358571,0.1661,-3.1868,10.8697,1500.00
3.6700,-1.542228,0.884749,-0.603747,-0.1863,-2.1887,12.8665,1500.00
3.6800,-1.549309,0.896029,-0.918858,-1.3398,-3.5179,11.1833,1500.00
3.6900,-1.572421,0.858172,-1.287084,-3.3519,-11.3064,-0.1741,0.00
3.7000,-1.612327,0.658425,-1.236367,-4.1245,-23.0778,-19.7203,0.00
3.7100,-1.638512,0.189515,-0.727468,-0.0237,-23.8540,-23.5606,-1500.00
3.7200,-1.581347,-0.402603,-0.375585,12.4490,-23.5354,-5.8440,-1500.00
3.7300,-1.371571,-0.941880,-0.309264,28.7984,-30.1758,9.7337,-1500.00
3.7400,-1.033267,-1.278285,-0.448854,35.4610,-40.7251,19.9932,0.00
3.7500,-0.754893,-0.890678,-0.728921,16.3438,-55.8459,30.6430,-1500.00
3.7600,-0.719093,-0.291763,-1.034367,-6.1046,-55.9456,26.2531,-1500.00
3.7700,-0.824459,0.252001,-1.150856,-13.3936,-51.7668,5.8038,0.00
3.7800,-0.980084,0.712507,-1.030718,-17.4383,-52.8962,-16.3442,-1500.00
3.7900,-1.161523,0.862464,-0.629869,-17.0731,-48.7003,-40.7289,-1500.00
3.8000,-1.293549,0.691967,-0.096046,-8.5469,-46.9654,-51.8050,-1500.00
3.8100,-1.312973,0.615185,0.305937,5.0453,-50.8172,-52.4772,-1500.00
3.8200,-1.161558,0.440713,0.529626,26.4572,-50.5832,-50.3547,-1500.00
3.8300,-0.763286,0.075888,0.633161,50.3154,-46.4259,-43.3584,-1500.00
3.8400,-0.271980,-0.434538,0.783500,42.3907,-39.8583,-32.4803,-1500.00
3.8500,0.055722,-1.060286,0.993251,25.2929,-29.9954,-28.1647,0.00
3.8600,0.266116,-1.462681,0.738168,17.7060,-18.9937,-38.5036,0.00
3.8700,0.407495,-1.071287,0.187171,10.7159,-11.6240,-45.2130,0.00
3.8800,0.477888,-0.940275,-0.363041,3.8194,-8.9958,-48.4132,-1500.00
3.8900,0.491012,-1.077012,-0.943072,-0.5460,-13.8465,-61.4648,0.00
3.9000,0.489058,-1.351055,-1.381501,1.1466,-24.3104,-88.4152,0.00
3.9100,0.480834,-0.899537,-0.758159,-4.8381,-6.2962,-37.7234,-1500.00
3.9200,0.397419,-0.631529,-0.464184,-11.0703,-17.6055,-24.5117,-1500.00
3.9300,0.259736,-0.431408,-0.271746,-16.6359,-24.6485,-24.6825,-1500.00
3.9400,0.058434,-0.251025,-0.162078,-23.0802,-17.6195,-20.2226,-1500.00
3.9500,-0.160391,-0.190614,-0.228429,-18.3682,3.7525,-7.7494,1500.00
3.9600,-0.282157,-0.455756,-0.508801,-6.4592,21.1691,-1.8900,1500.00
3.9700,-0.305366,-0.858728,-0.786950,0.7065,20.4791,-5.4220,1500.00
3.9800,-0.279128,-1.211132,-0.855075,4.2282,17.7906,-9.3118,0.00
