t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.6510,-0.263970,-1.195866,1.507561,-0.5013,-3.8648,2.5907,0.00
0.6520,-0.264470,-1.199740,1.510142,-0.4992,-3.8801,2.5822,0.00
0.6530,-0.264968,-1.203630,1.512714,-0.4971,-3.8957,2.5735,0.00
0.6540,-0.265464,-1.207535,1.515277,-0.4949,-3.9116,2.5647,0.00
0.6550,-0.265957,-1.211456,1.517830,-0.4927,-3.9277,2.5559,0.00
0.6560,-0.266448,-1.215394,1.520377,-0.4904,-3.9438,2.5470,0.00
0.6570,-0.266937,-1.219347,1.522913,-0.4880,-3.9599,2.5381,0.00
0.6580,-0.267424,-1.223317,1.525438,-0.4855,-3.9758,2.5291,0.00
0.6590,-0.267908,-1.227303,1.527957,-0.4829,-3.9916,2.5201,0.00
0.6600,-0.268389,-1.231304,1.530464,-0.4800,-4.0070,2.5111,0.00
0.6610,-0.268867,-1.235320,1.532964,-0.4770,-4.0221,2.5022,0.00
0.6620,-0.269342,-1.239351,1.535453,-0.4737,-4.0367,2.4932,0.00
0.6630,-0.269813,-1.243397,1.537931,-0.4702,-4.0507,2.4844,0.00
0.6640,-0.270281,-1.247456,1.540400,-0.4665,-4.0642,2.4756,0.00
0.6650,-0.270745,-1.251528,1.542865,-0.4625,-4.0769,2.4670,0.00
0.6660,-0.271205,-1.255613,1.545314,-0.4582,-4.0890,2.4584,0.00
0.6670,-0.271660,-1.259709,1.547754,-0.4537,-4.1002,2.4500,0.00
0.6680,-0.272111,-1.263816,1.550181,-0.4488,-4.1107,2.4418,0.00
0.6690,-0.272557,-1.267933,1.552601,-0.4437,-4.1204,2.4337,0.00
0.6700,-0.272997,-1.272059,1.555002,-0.4383,-4.1292,2.4257,0.00
0.6710,-0.273432,-1.276194,1.557390,-0.4327,-4.1373,2.4180,0.00
0.6720,-0.273861,-1.280336,1.559750,-0.4267,-4.1445,2.4104,0.00
0.6730,-0.274284,-1.284484,1.562082,-0.4205,-4.1509,2.4030,0.00
0.6740,-0.274700,-1.288639,1.564348,-0.4141,-4.1565,2.3958,0.00
0.6750,-0.275110,-1.292799,1.570796,-0.4074,-4.1615,2.3888,0.00
0.6760,-0.275513,-1.296963,1.570796,-0.4005,-4.1657,2.3820,0.00
0.6770,-0.275910,-1.301131,1.570796,-0.3935,-4.1693,2.3754,0.00
0.6780,-0.276299,-1.305302,1.570796,-0.3862,-4.1724,2.3689,0.00
0.6790,-0.276680,-1.309477,1.564349,-0.3788,-4.1750,2.3626,0.00
0.6800,-0.277054,-1.313653,1.562122,-0.3712,-4.1772,2.3564,0.00
0.6810,-0.277421,-1.317831,1.559849,-0.3636,-4.1791,2.3504,0.00
0.6820,-0.277779,-1.322011,1.557557,-0.3558,-4.1807,2.3444,0.00
0.6830,-0.278130,-1.326193,1.555244,-0.3480,-4.1822,2.3386,0.00
0.6840,-0.278473,-1.330375,1.552933,-0.3401,-4.1836,2.3329,0.00
0.6850,-0.278809,-1.334559,1.550616,-0.3322,-4.1850,2.3271,0.00
0.6860,-0.279136,-1.338745,1.548308,-0.3243,-4.1865,2.3215,0.00
0.6870,-0.279455,-1.342932,1.546003,-0.3164,-4.1882,2.3158,0.00
0.6880,-0.279767,-1.347121,1.543698,-0.3085,-4.1902,2.3102,0.00
0.6890,-0.280070,-1.351312,1.541396,-0.3007,-4.1925,2.3045,0.00
0.6900,-0.280366,-1.355506,1.539101,-0.2929,-4.1953,2.2988,0.00
0.6910,-0.280654,-1.359702,1.536808,-0.2852,-4.1985,2.2930,0.00
0.6920,-0.280935,-1.363902,1.534524,-0.2776,-4.2022,2.2872,0.00
0.6930,-0.281208,-1.368106,1.532243,-0.2701,-4.2065,2.2812,0.00
0.6940,-0.281473,-1.372315,1.529968,-0.2626,-4.2114,2.2752,0.00
0.6950,-0.281731,-1.376529,1.527696,-0.2553,-4.2170,2.2690,0.00
0.6960,-0.281982,-1.380749,1.525433,-0.2480,-4.2232,2.2627,0.00
0.6970,-0.282225,-1.384975,1.523177,-0.2409,-4.2301,2.2563,0.00
0.6980,-0.282462,-1.389208,1.520924,-0.2338,-4.2377,2.2498,0.00
0.6990,-0.282691,-1.393450,1.518679,-0.2268,-4.2459,2.2432,0.00
0.7000,-0.282914,-1.397699,1.516439,-0.2199,-4.2548,2.2364,0.00
0.7010,-0.283129,-1.401959,1.514207,-0.2131,-4.2644,2.2295,0.00
0.7020,-0.283338,-1.406228,1.511983,-0.2063,-4.2745,2.2225,0.00
0.7030,-0.283540,-1.410507,1.509766,-0.1996,-4.2852,2.2153,0.00
0.7040,-0.283736,-1.414797,1.507555,-0.1929,-4.2965,2.2081,0.00
0.7050,-0.283925,-1.419099,1.505352,-0.1863,-4.3082,2.2008,0.00
0.7060,-0.284107,-1.423413,1.503155,-0.1796,-4.3203,2.1935,0.00
0.7070,-0.284282,-1.427739,1.500967,-0.1730,-4.3327,2.1861,0.00
0.7080,-0.284451,-1.432078,1.498786,-0.1663,-4.3455,2.1787,0.00
0.7090,-0.284613,-1.436429,1.496613,-0.1596,-4.3584,2.1712,0.00
0.7100,-0.284768,-1.440793,1.494447,-0.1528,-4.3715,2.1638,0.00
0.7110,-0.284917,-1.445169,1.492288,-0.1460,-4.3847,2.1564,0.00
0.7120,-0.285059,-1.449560,1.490137,-0.1391,-4.3979,2.1490,0.00
0.7130,-0.285193,-1.453964,1.487994,-0.1321,-4.4111,2.1418,0.00
0.7140,-0.285321,-1.458381,1.485858,-0.1250,-4.4241,2.1346,0.00
0.7150,-0.285441,-1.462809,1.483730,-0.1177,-4.4369,2.1275,0.00
0.7160,-0.285555,-1.467252,1.481607,-0.1104,-4.4495,2.1206,0.00
0.7170,-0.285660,-1.471706,1.479492,-0.1029,-4.4619,2.1138,0.00
0.7180,-0.285758,-1.476171,1.477384,-0.0952,-4.4738,2.1072,0.00
0.7190,-0.285849,-1.480649,1.475281,-0.0875,-4.4854,2.1007,0.00
0.7200,-0.285931,-1.485136,1.473187,-0.0795,-4.4966,2.0945,0.00
0.7210,-0.286006,-1.489636,1.471097,-0.0714,-4.5073,2.0884,0.00
0.7220,-0.286072,-1.494145,1.469014,-0.0631,-4.5176,2.0826,0.00
0.7230,-0.286130,-1.498663,1.466936,-0.0546,-4.5273,2.0770,0.00
0.7240,-0.286179,-1.503190,1.464865,-0.0460,-4.5366,2.0716,0.00
0.7250,-0.286220,-1.507726,1.462797,-0.0373,-4.5454,2.0664,0.00
0.7260,-0.286251,-1.512268,1.460735,-0.0283,-4.5537,2.0614,0.00
0.7270,-0.286274,-1.516818,1.458678,-0.0192,-4.5615,2.0567,0.00
0.7280,-0.286287,-1.521371,1.456625,-0.0100,-4.5688,2.0522,0.00
0.7290,-0.286292,-1.525932,1.454577,-0.0006,-4.5757,2.0479,0.00
0.7300,-0.286286,-1.530496,1.452532,0.0089,-4.5822,2.0439,0.00
0.7310,-0.286271,-1.535060,1.450492,0.0186,-4.5883,2.0400,0.00
0.7320,-0.286247,-1.539625,1.448455,0.0284,-4.5941,2.0363,0.00
0.7330,-0.286212,-1.544187,1.446422,0.0383,-4.5996,2.0328,0.00
0.7340,-0.286167,-1.548734,1.444392,0.0483,-4.6048,2.0294,0.00
0.7350,-0.286113,-1.553262,1.442365,0.0583,-4.6098,2.0263,0.00
0.7360,-0.286048,-1.557742,1.440341,0.0685,-4.6146,2.0232,0.00
0.7370,-0.285973,-1.562058,1.438320,0.0787,-4.6194,2.0203,0.00
0.7380,-0.285888,-1.565862,1.436302,0.0891,-4.6240,2.0174,0.00
0.7390,-0.285793,-1.570796,1.434286,0.0994,-4.6287,2.0147,0.00
0.7400,-0.285687,-1.563777,1.432274,0.1098,-4.6334,2.0121,0.00
0.7410,-0.285570,-1.559550,1.430264,0.1203,-4.6381,2.0095,0.00
0.7420,-0.285444,-1.555095,1.428256,0.1307,-4.6430,2.0070,0.00
0.7430,-0.285306,-1.550549,1.426250,0.1412,-4.6481,2.0045,0.00
0.7440,-0.285159,-1.545960,1.424247,0.1517,-4.6533,2.0021,0.00
0.7450,-0.285000,-1.541346,1.422246,0.1622,-4.6588,1.9996,0.00
0.7460,-0.284832,-1.536715,1.420249,0.1727,-4.6646,1.9972,0.00
0.7470,-0.284652,-1.532071,1.418253,0.1832,-4.6708,1.9948,0.00
0.7480,-0.284462,-1.527415,1.416259,0.1937,-4.6772,1.9924,0.00
0.7490,-0.284262,-1.522746,1.414269,0.2042,-4.6840,1.9900,0.00
0.7500,-0.284051,-1.518071,1.412278,0.2147,-4.6912,1.9876,0.00
0.7510,-0.283830,-1.513385,1.410293,0.2252,-4.6988,1.9851,0.00
0.7520,-0.283598,-1.508690,1.408309,0.2357,-4.7067,1.9827,0.00
0.7530,-0.283356,-1.503984,1.406329,0.2461,-4.7151,1.9802,0.00
0.7540,-0.283103,-1.499269,1.404349,0.2566,-4.7239,1.9777,0.00
0.7550,-0.282840,-1.494545,1.402373,0.2670,-4.7331,1.9752,0.00
0.7560,-0.282567,-1.489812,1.400398,0.2775,-4.7426,1.9727,0.00
0.7570,-0.282283,-1.485067,1.398426,0.2879,-4.7526,1.9702,0.00
0.7580,-0.281988,-1.480311,1.396458,0.2984,-4.7629,1.9677,0.00
0.7590,-0.281683,-1.475545,1.394491,0.3089,-4.7736,1.9652,0.00
0.7600,-0.281368,-1.470768,1.392528,0.3194,-4.7846,1.9627,0.00
0.7610,-0.281042,-1.465978,1.390567,0.3299,-4.7959,1.9603,0.00
0.7620,-0.280705,-1.461178,1.388607,0.3404,-4.8075,1.9579,0.00
0.7630,-0.280358,-1.456366,1.386651,0.3510,-4.8193,1.9556,0.00
0.7640,-0.280001,-1.451541,1.384697,0.3616,-4.8314,1.9533,0.00
0.7650,-0.279632,-1.446704,1.382744,0.3723,-4.8436,1.9511,0.00
0.7660,-0.279253,-1.441855,1.380794,0.3830,-4.8561,1.9489,0.00
0.7670,-0.278864,-1.436992,1.378847,0.3938,-4.8686,1.9469,0.00
0.7680,-0.278463,-1.432117,1.376902,0.4047,-4.8813,1.9449,0.00
0.7690,-0.278052,-1.427230,1.374957,0.4156,-4.8940,1.9431,0.00
0.7700,-0.277629,-1.422329,1.373015,0.4266,-4.9068,1.9414,0.00
0.7710,-0.277196,-1.417416,1.371074,0.4377,-4.9196,1.9398,0.00
0.7720,-0.276751,-1.412490,1.369136,0.4489,-4.9325,1.9383,0.00
0.7730,-0.276295,-1.407550,1.367198,0.4602,-4.9452,1.9370,0.00
0.7740,-0.275828,-1.402598,1.365262,0.4716,-4.9580,1.9359,0.00
0.7750,-0.275349,-1.397633,1.363327,0.4830,-4.9706,1.9349,0.00
0.7760,-0.274859,-1.392656,1.361392,0.4946,-4.9832,1.9341,0.00
0.7770,-0.274357,-1.387667,1.359459,0.5063,-4.9956,1.9334,0.00
0.7780,-0.273843,-1.382665,1.357526,0.5181,-5.0080,1.9330,0.00
0.7790,-0.273317,-1.377650,1.355593,0.5300,-5.0202,1.9327,0.00
0.7800,-0.272780,-1.372623,1.353660,0.5421,-5.0322,1.9326,0.00
0.7810,-0.272230,-1.367583,1.351727,0.5542,-5.0442,1.9326,0.00
0.7820,-0.271668,-1.362533,1.349795,0.5664,-5.0560,1.9329,0.00
0.7830,-0.271094,-1.357471,1.347861,0.5788,-5.0676,1.9333,0.00
0.7840,-0.270508,-1.352396,1.345928,0.5913,-5.0791,1.9340,0.00
0.7850,-0.269909,-1.347311,1.343993,0.6038,-5.0905,1.9348,0.00
0.7860,-0.269297,-1.342214,1.342059,0.6165,-5.1017,1.9357,0.00
0.7870,-0.268672,-1.337106,1.340122,0.6293,-5.1128,1.9369,0.00
0.7880,-0.268035,-1.331988,1.338185,0.6422,-5.1239,1.9382,0.00
0.7890,-0.267385,-1.326857,1.336246,0.6552,-5.1348,1.9397,0.00
0.7900,-0.266721,-1.321716,1.334305,0.6682,-5.1457,1.9414,0.00
0.7910,-0.266045,-1.316564,1.332363,0.6814,-5.1565,1.9432,0.00
0.7920,-0.265355,-1.311402,1.330419,0.6946,-5.1673,1.9452,0.00
0.7930,-0.264652,-1.306228,1.328472,0.7080,-5.1781,1.9474,0.00
0.7940,-0.263936,-1.301043,1.326523,0.7214,-5.1890,1.9497,0.00
0.7950,-0.263206,-1.295848,1.324572,0.7349,-5.1998,1.9521,0.00
0.7960,-0.262463,-1.290643,1.322618,0.7485,-5.2107,1.9547,0.00
0.7970,-0.261706,-1.285425,1.320662,0.7621,-5.2218,1.9574,0.00
0.7980,-0.260935,-1.280197,1.318704,0.7758,-5.2329,1.9603,0.00
0.7990,-0.260151,-1.274958,1.316741,0.7896,-5.2442,1.9632,0.00
0.8000,-0.259352,-1.269707,1.314776,0.8035,-5.2556,1.9663,0.00
0.8010,-0.258540,-1.264444,1.312808,0.8174,-5.2672,1.9696,0.00
0.8020,-0.257714,-1.259170,1.310837,0.8313,-5.2791,1.9729,0.00
0.8030,-0.256874,-1.253884,1.308862,0.8454,-5.2911,1.9764,0.00
0.8040,-0.256020,-1.248585,1.306884,0.8595,-5.3035,1.9799,0.00
0.8050,-0.255152,-1.243275,1.304902,0.8737,-5.3161,1.9836,0.00
0.8060,-0.254269,-1.237951,1.302915,0.8879,-5.3289,1.9874,0.00
0.8070,-0.253372,-1.232614,1.300926,0.9022,-5.3421,1.9914,0.00
0.8080,-0.252461,-1.227264,1.298933,0.9165,-5.3556,1.9954,0.00
0.8090,-0.251535,-1.221900,1.296935,0.9310,-5.3695,1.9996,0.00
0.8100,-0.250595,-1.216522,1.294933,0.9455,-5.3837,2.0039,0.00
0.8110,-0.249641,-1.211130,1.292926,0.9600,-5.3983,2.0083,0.00
0.8120,-0.248672,-1.205723,1.290915,0.9747,-5.4132,2.0128,0.00
0.8130,-0.247688,-1.200300,1.288900,0.9894,-5.4285,2.0175,0.00
0.8140,-0.246689,-1.194863,1.286880,1.0042,-5.4441,2.0223,0.00
0.8150,-0.245676,-1.189409,1.284854,1.0190,-5.4602,2.0272,0.00
0.8160,-0.244647,-1.183939,1.282825,1.0340,-5.4766,2.0323,0.00
0.8170,-0.243604,-1.178452,1.280789,1.0491,-5.4934,2.0376,0.00
0.8180,-0.242545,-1.172948,1.278749,1.0642,-5.5105,2.0430,0.00
0.8190,-0.241472,-1.167428,1.276703,1.0795,-5.5281,2.0485,0.00
0.8200,-0.240383,-1.161889,1.274651,1.0948,-5.5460,2.0543,0.00
0.8210,-0.239278,-1.156331,1.272593,1.1103,-5.5642,2.0602,0.00
0.8220,-0.238158,-1.150756,1.270530,1.1258,-5.5828,2.0663,0.00
0.8230,-0.237023,-1.145162,1.268460,1.1415,-5.6018,2.0726,0.00
0.8240,-0.235871,-1.139548,1.266383,1.1573,-5.6210,2.0791,0.00
0.8250,-0.234704,-1.133916,1.264300,1.1733,-5.6406,2.0858,0.00
0.8260,-0.233521,-1.128263,1.262210,1.1893,-5.6605,2.0927,0.00
0.8270,-0.232321,-1.122590,1.260114,1.2055,-5.6808,2.0999,0.00
0.8280,-0.231106,-1.116896,1.258009,1.2218,-5.7013,2.1072,0.00
0.8290,-0.229873,-1.111183,1.255897,1.2383,-5.7221,2.1148,0.00
0.8300,-0.228625,-1.105448,1.253778,1.2549,-5.7431,2.1227,0.00
0.8310,-0.227359,-1.099691,1.251651,1.2717,-5.7645,2.1307,0.00
0.8320,-0.226077,-1.093914,1.249515,1.2886,-5.7860,2.1391,0.00
0.8330,-0.224778,-1.088114,1.247371,1.3056,-5.8079,2.1477,0.00
0.8340,-0.223461,-1.082293,1.245218,1.3229,-5.8300,2.1566,0.00
0.8350,-0.222128,-1.076449,1.243056,1.3402,-5.8523,2.1657,0.00
0.8360,-0.220777,-1.070583,1.240885,1.3578,-5.8748,2.1751,0.00
0.8370,-0.219408,-1.064695,1.238704,1.3755,-5.8976,2.1848,0.00
0.8380,-0.218021,-1.058783,1.236513,1.3933,-5.9206,2.1948,0.00
0.8390,-0.216617,-1.052848,1.234312,1.4114,-5.9438,2.2051,0.00
0.8400,-0.215194,-1.046889,1.232101,1.4296,-5.9673,2.2157,0.00
0.8410,-0.213753,-1.040908,1.229878,1.4479,-5.9909,2.2266,0.00
0.8420,-0.212293,-1.034902,1.227645,1.4665,-6.0148,2.2378,0.00
0.8430,-0.210815,-1.028872,1.225400,1.4852,-6.0390,2.2493,0.00
0.8440,-0.209318,-1.022818,1.223144,1.5041,-6.0634,2.2612,0.00
0.8450,-0.207802,-1.016740,1.220875,1.5232,-6.0880,2.2734,0.00
0.8460,-0.206267,-1.010636,1.218594,1.5425,-6.1129,2.2859,0.00
0.8470,-0.204712,-1.004508,1.216301,1.5619,-6.1381,2.2987,0.00
0.8480,-0.203138,-0.998354,1.213994,1.5815,-6.1636,2.3119,0.00
0.8490,-0.201544,-0.992175,1.211674,1.6014,-6.1893,2.3255,0.00
0.8500,-0.199930,-0.985970,1.209340,1.6214,-6.2154,2.3394,0.00
0.8510,-0.198296,-0.979738,1.206992,1.6416,-6.2418,2.3537,0.00
0.8520,-0.196642,-0.973480,1.204629,1.6620,-6.2686,2.3684,0.00
0.8530,-0.194967,-0.967195,1.202252,1.6826,-6.2957,2.3834,0.00
0.8540,-0.193271,-0.960882,1.199859,1.7034,-6.3232,2.3988,0.00
0.8550,-0.191555,-0.954542,1.197451,1.7244,-6.3511,2.4146,0.00
0.8560,-0.189817,-0.948173,1.195026,1.7457,-6.3795,2.4309,0.00
0.8570,-0.188058,-0.941776,1.192585,1.7671,-6.4083,2.4475,0.00
0.8580,-0.186277,-0.935350,1.190127,1.7888,-6.4376,2.4646,0.00
0.8590,-0.184475,-0.928894,1.187652,1.8107,-6.4674,2.4822,0.00
0.8600,-0.182650,-0.922409,1.185158,1.8329,-6.4977,2.5002,0.00
0.8610,-0.180804,-0.915892,1.182647,1.8552,-6.5285,2.5186,0.00
0.8620,-0.178934,-0.909344,1.180117,1.8779,-6.5600,2.5376,0.00
0.8630,-0.177042,-0.902765,1.177568,1.9007,-6.5920,2.5570,0.00
0.8640,-0.175127,-0.896153,1.174998,1.9239,-6.6247,2.5770,0.00
0.8650,-0.173188,-0.889508,1.172408,1.9473,-6.6580,2.5974,0.00
0.8660,-0.171226,-0.882829,1.169798,1.9710,-6.6920,2.6185,0.00
0.8670,-0.169240,-0.876116,1.167166,1.9949,-6.7267,2.6401,0.00
0.8680,-0.167230,-0.869368,1.164512,2.0192,-6.7621,2.6623,0.00
0.8690,-0.165196,-0.862584,1.161836,2.0437,-6.7982,2.6850,0.00
0.8700,-0.163137,-0.855764,1.159136,2.0686,-6.8352,2.7085,0.00
0.8710,-0.161052,-0.848906,1.156412,2.0938,-6.8729,2.7325,0.00
0.8720,-0.158943,-0.842009,1.153665,2.1193,-6.9115,2.7573,0.00
0.8730,-0.156807,-0.835074,1.150892,2.1451,-6.9509,2.7827,0.00
0.8740,-0.154646,-0.828098,1.148092,2.1713,-6.9912,2.8089,0.00
0.8750,-0.152458,-0.821082,1.145267,2.1979,-7.0325,2.8358,0.00
0.8760,-0.150243,-0.814024,1.142413,2.2248,-7.0746,2.8634,0.00
0.8770,-0.148002,-0.806924,1.139532,2.2521,-7.1177,2.8919,0.00
0.8780,-0.145732,-0.799779,1.136621,2.2798,-7.1618,2.9212,0.00
0.8790,-0.143435,-0.792590,1.133681,2.3079,-7.2069,2.9514,0.00
0.8800,-0.141109,-0.785356,1.130710,2.3364,-7.2530,2.9825,0.00
0.8810,-0.138755,-0.778074,1.127707,2.3653,-7.3002,3.0145,0.00
0.8820,-0.136371,-0.770745,1.124671,2.3947,-7.3484,3.0474,0.00
0.8830,-0.133958,-0.763367,1.121601,2.4245,-7.3978,3.0814,0.00
0.8840,-0.131514,-0.755939,1.118497,2.4548,-7.4483,3.1164,0.00
0.8850,-0.129040,-0.748459,1.115358,2.4856,-7.5000,3.1525,0.00
0.8860,-0.126535,-0.740927,1.112181,2.5169,-7.5529,3.1897,0.00
0.8870,-0.123998,-0.733341,1.108967,2.5487,-7.6071,3.2281,0.00
0.8880,-0.121430,-0.725701,1.105713,2.5810,-7.6625,3.2676,0.00
0.8890,-0.118828,-0.718004,1.102418,2.6138,-7.7192,3.3085,0.00
0.8900,-0.116194,-0.710250,1.099082,2.6472,-7.7772,3.3506,0.00
0.8910,-0.113525,-0.702437,1.095703,2.6811,-7.8366,3.3941,0.00
0.8920,-0.110823,-0.694564,1.092280,2.7157,-7.8975,3.4390,0.00
0.8930,-0.108085,-0.686629,1.088810,2.7508,-7.9598,3.4853,0.00
0.8940,-0.105312,-0.678631,1.085293,2.7865,-8.0235,3.5332,0.00
0.8950,-0.102503,-0.670568,1.081727,2.8229,-8.0889,3.5827,0.00
0.8960,-0.099657,-0.662439,1.078110,2.8599,-8.1558,3.6338,0.00
0.8970,-0.096773,-0.654242,1.074441,2.8976,-8.2243,3.6866,0.00
0.8980,-0.093852,-0.645976,1.070718,2.9360,-8.2946,3.7413,0.00
0.8990,-0.090891,-0.637638,1.066939,2.9751,-8.3666,3.7978,0.00
0.9000,-0.087891,-0.629227,1.063102,3.0148,-8.4403,3.8562,0.00
0.9010,-0.084851,-0.620742,1.059205,3.0554,-8.5160,3.9167,0.00
0.9020,-0.081770,-0.612179,1.055246,3.0967,-8.5936,3.9794,0.00
0.9030,-0.078647,-0.603539,1.051222,3.1387,-8.6731,4.0442,0.00
0.9040,-0.075482,-0.594817,1.047132,3.1816,-8.7548,4.1114,0.00
0.9050,-0.072273,-0.586012,1.042973,3.2253,-8.8385,4.1810,0.00
0.9060,-0.069020,-0.577123,1.038743,3.2698,-8.9245,4.2532,0.00
0.9070,-0.065722,-0.568146,1.034438,3.3152,-9.0127,4.3280,0.00
0.9080,-0.062378,-0.559079,1.030056,3.3615,-9.1034,4.4056,0.00
0.9090,-0.058987,-0.549921,1.025595,3.4087,-9.1965,4.4862,0.00
0.9100,-0.055548,-0.540668,1.021050,3.4568,-9.2921,4.5698,0.00
0.9110,-0.052061,-0.531318,1.016419,3.5059,-9.3904,4.6567,0.00
0.9120,-0.048524,-0.521868,1.011699,3.5560,-9.4915,4.7469,0.00
0.9130,-0.044936,-0.512316,1.006886,3.6070,-9.5954,4.8407,0.00
0.9140,-0.041296,-0.502658,1.001976,3.6591,-9.7022,4.9383,0.00
0.9150,-0.037604,-0.492892,0.996965,3.7122,-9.8121,5.0398,0.00
0.9160,-0.033858,-0.483014,0.991850,3.7663,-9.9252,5.1454,0.00
0.9170,-0.030058,-0.473021,0.986625,3.8215,-10.0416,5.2554,0.00
0.9180,-0.026201,-0.462910,0.981286,3.8778,-10.1614,5.3700,0.00
0.9190,-0.022287,-0.452678,0.975829,3.9352,-10.2848,5.4895,0.00
0.9200,-0.018316,-0.442320,0.970248,3.9937,-10.4118,5.6141,0.00
0.9210,-0.014285,-0.431833,0.964539,4.0533,-10.5426,5.7440,0.00
0.9220,-0.010194,-0.421214,0.958694,4.1140,-10.6773,5.8796,0.00
0.9230,-0.006041,-0.410458,0.952708,4.1758,-10.8160,6.0212,0.00
0.9240,-0.001826,-0.399561,0.946576,4.2387,-10.9589,6.1691,0.00
0.9250,0.002452,-0.388520,0.940290,4.3026,-11.1061,6.3237,0.00
0.9260,0.006796,-0.377329,0.933843,4.3675,-11.2577,6.4853,0.00
0.9270,0.011204,-0.365985,0.927227,4.4334,-11.4137,6.6543,0.00
0.9280,0.015679,-0.354482,0.920436,4.5002,-11.5743,6.8312,0.00
0.9290,0.020222,-0.342817,0.913460,4.5678,-11.7396,7.0162,0.00
0.9300,0.024832,-0.330985,0.906291,4.6361,-11.9096,7.2100,0.00
0.9310,0.029511,-0.318982,0.898920,4.7050,-12.0843,7.4128,0.00
0.9320,0.034259,-0.306802,0.891337,4.7744,-12.2637,7.6253,0.00
0.9330,0.039077,-0.294441,0.883532,4.8440,-12.4479,7.8478,0.00
0.9340,0.043965,-0.281894,0.875493,4.9136,-12.6366,8.0809,0.00
0.9350,0.048922,-0.269158,0.867211,4.9829,-12.8298,8.3250,0.00
0.9360,0.053948,-0.256228,0.858672,5.0517,-13.0272,8.5806,0.00
0.9370,0.059042,-0.243100,0.849866,5.1195,-13.2286,8.8481,0.00
0.9380,0.064203,-0.229771,0.840778,5.1859,-13.4335,9.1281,0.00
0.9390,0.069429,-0.216237,0.831397,5.2503,-13.6414,9.4207,0.00
0.9400,0.074719,-0.202497,0.821708,5.3123,-13.8517,9.7265,0.00
0.9410,0.080068,-0.188549,0.811698,5.3709,-14.0634,10.0455,0.00
0.9420,0.085473,-0.174392,0.801353,5.4255,-14.2757,10.3780,0.00
0.9430,0.090930,-0.160026,0.790659,5.4752,-14.4872,10.7238,0.00
0.9440,0.096433,-0.145455,0.779602,5.5188,-14.6966,11.0827,0.00
0.9450,0.101975,-0.130681,0.768169,5.5554,-14.9020,11.4543,0.00
0.9460,0.107549,-0.115709,0.756346,5.5835,-15.1015,11.8378,0.00
0.9470,0.113145,-0.100548,0.744123,5.6018,-15.2927,12.2323,0.00
0.9480,0.118752,-0.085208,0.731488,5.6090,-15.4731,12.6362,0.00
0.9490,0.124358,-0.069701,0.718433,5.6034,-15.6396,13.0478,0.00
0.9500,0.129950,-0.054043,0.704952,5.5834,-15.7891,13.4649,0.00
0.9510,0.135513,-0.038255,0.691040,5.5477,-15.9182,13.8847,0.00
0.9520,0.141029,-0.022357,0.676698,5.4947,-16.0231,14.3040,0.00
0.9530,0.146480,-0.006378,0.661930,5.4231,-16.1002,14.7193,0.00
0.9540,0.151848,0.009654,0.646741,5.3319,-16.1457,15.1267,0.00
0.9550,0.157112,0.025705,0.631144,5.2202,-16.1559,15.5219,0.00
0.9560,0.162251,0.041739,0.615157,5.0878,-16.1275,15.9005,0.00
0.9570,0.167244,0.057715,0.598800,4.9350,-16.0583,16.2577,0.00
0.9580,0.172074,0.073596,0.582102,4.7645,-15.9497,16.5842,0.00
0.9590,0.176724,0.089342,0.565098,4.5785,-15.8030,16.8764,0.00
0.9600,0.181178,0.104917,0.547826,4.3784,-15.6182,17.1326,0.00
0.9610,0.185425,0.120284,0.530324,4.1660,-15.3958,17.3515,0.00
0.9620,0.189452,0.135406,0.512632,3.9434,-15.1371,17.5324,0.00
0.9630,0.193252,0.150251,0.494790,3.7128,-14.8438,17.6755,0.00
0.9640,0.196818,0.164783,0.476837,3.4764,-14.5178,17.7815,0.00
0.9650,0.200144,0.178975,0.458809,3.2364,-14.1612,17.8516,0.00
0.9660,0.203229,0.192796,0.440744,2.9947,-13.7763,17.8876,0.00
0.9670,0.206073,0.206220,0.422674,2.7533,-13.3655,17.8916,0.00
0.9680,0.208677,0.219225,0.404631,2.5138,-12.9309,17.8657,0.00
0.9690,0.211043,0.231787,0.386644,2.2777,-12.4749,17.8127,0.00
0.9700,0.213175,0.243888,0.368738,2.0463,-11.9996,17.7349,0.00
0.9710,0.215080,0.255510,0.350937,1.8205,-11.5070,17.6351,0.00
0.9720,0.216763,0.266636,0.333260,1.6010,-10.9993,17.5158,0.00
0.9730,0.218230,0.277254,0.315725,1.3885,-10.4781,17.3795,0.00
0.9740,0.219490,0.287350,0.298347,1.1834,-9.9453,17.2284,0.00
0.9750,0.220549,0.296916,0.281140,0.9858,-9.4026,17.0647,0.00
0.9760,0.221416,0.305942,0.264114,0.7958,-8.8514,16.8903,0.00
0.9770,0.222097,0.314420,0.247278,0.6134,-8.2931,16.7071,0.00
0.9780,0.222601,0.322345,0.230640,0.4384,-7.7292,16.5167,0.00
0.9790,0.222934,0.329713,0.214205,0.2704,-7.1607,16.3202,0.00
0.9800,0.223103,0.336520,0.197980,0.1092,-6.5890,16.1191,0.00
0.9810,0.223115,0.342764,0.181966,-0.0458,-6.0149,15.9141,0.00
0.9820,0.222975,0.348443,0.166168,-0.1949,-5.4394,15.7062,0.00
